customer_id,age,gender,income,region
3QqrCZS5YLgk,61,F,69000,Midwest
2npl0GyZ7lqC,52,M,32000,Northeast
PC2vhaDlm8YV,49,F,74000,South
cmgBSYcvjYBc,62,M,51000,Northeast
OfNhkYb58tQo,54,F,77000,West
08rgQc1WFqJd,28,M,18000,West
ANJcvkQ0OGTx,52,M,15000,South
dhGBiXbPxxip,44,M,95000,Northeast
SSzqJiaiNMrP,26,F,26000,West
cLOwIUfcXiil,63,M,48000,Northeast
Ttr1YSPHHQPC,29,M,243000,West
AQYN9dqjCyrd,46,M,136000,Midwest
GFew9qplRTe4,24,F,15000,Midwest
KhHHilyUFAG3,33,F,26000,Midwest
3hFKK9H4PVZv,42,M,19000,South
0LyZ4xTLN56V,64,F,15000,South
4w74Z1HiDaxl,31,M,68000,Northeast
V2O13nOMUykx,27,M,39000,Northeast
DD60b44LMwMf,26,M,213000,West
DcR2FTthcVYv,63,F,211000,Midwest
2zxLM9b87VGu,57,F,15000,South
SA2hV0TOjYUs,18,M,222000,West
a6qnkrpOBIjv,24,F,46000,South
WU0osgPebx4Z,55,M,31000,South
nFI0ZJbJiVa8,36,M,15000,South
hyP075yK7oOI,30,F,18000,South
bkPJ2ykhk6Gt,58,F,68000,West
FxKWJ7c2nv6Z,35,F,15000,West
9RlRzVEgY3TI,36,F,39000,West
k5WfDxEUVFj7,21,F,96000,West
nI3vBFoaOBVG,61,M,80000,Northeast
CruFoxsJ5H9d,30,M,15000,Northeast
UbrWyRGEUj1v,21,M,55000,Northeast
ThR4qFtxz9VB,50,M,78000,Northeast
5x2Wx7dgFcj2,46,F,35000,Midwest
AWPymjIvQj7c,60,M,74000,West
8ctbnx3VngJu,24,M,32000,Midwest
SDHtFw9nCw1h,24,F,24000,Midwest
8a5ZoM8C6e8K,24,F,27000,West
7qWR27cbOkbQ,48,F,122000,Northeast
2o4eXY8tEMrR,41,M,87000,Midwest
FQY48ioveqYL,34,F,130000,Midwest
JwqB7JsEJs7Y,29,F,49000,South
SElyeBE058ro,40,F,56000,Northeast
YmHKDvVZvu1e,57,F,38000,Midwest
q8uYKg1x7lhu,37,F,238000,West
o4wlrfODHERV,35,F,41000,South
6ixIJPy5ZPQT,35,F,166000,South
xUh53LdiXC32,56,F,52000,Northeast
yikxluHEIxCa,65,F,55000,Midwest
Oy4VZMMzDnjY,45,F,16000,West
J7zoo3XsCJ6T,21,M,15000,Northeast
UkCJbceb5zDM,56,F,50000,West
qzqWZ9T8TBxG,32,M,287000,Northeast
kqVK7x5174RL,28,M,261000,Midwest
GaIyaevWlI94,20,M,17000,West
V2WkUGM4W2Kb,18,M,52000,West
eHIujs3TgMxZ,23,F,29000,Midwest
OMsZaQ6rTbSk,22,M,34000,Northeast
DOvr7jJljMwq,59,F,30000,Midwest
8h7vfJWVEyfS,65,F,35000,Northeast
pB42O6fDax1V,25,F,15000,Midwest
YbGwfPrcHFe2,26,F,64000,West
wND0gQeTYdT4,22,F,16000,Northeast
O8gzSDJgCjdh,40,F,86000,South
0HB4pMKgbEwp,27,F,63000,Midwest
FXRY4MCSHKaW,27,M,15000,Northeast
1DjnN6bggBkB,64,M,21000,South
VBENc1jCd28p,22,M,56000,Midwest
lvUKkBAzGiLe,38,F,23000,Midwest
pXdfPcrmNHqA,46,F,42000,South
YueUmhFiDp4B,36,F,78000,Northeast
0qLQvXpvblAy,24,M,30000,Northeast
ehNNWfGiQ3eR,35,F,15000,Midwest
LgKp2J5eDo8K,39,M,174000,Midwest
bNNCyOiBb3zI,37,M,25000,West
Xx1w0pHtLQOt,25,F,104000,West
7T6kNq3gcb1t,24,M,78000,Northeast
1QiEjvyGtZmu,54,F,91000,South
Hp5z2tWmFOhd,26,M,48000,West
IRUkzuVx3Kcn,22,F,28000,South
zx22oEp2LEer,49,F,26000,Northeast
IU4FBFK0Rr0R,27,M,25000,South
yI9ruBqgPjSo,21,M,90000,Northeast
wAXkVekUxIhY,58,F,29000,West
TcKM4cJoMsCu,54,F,15000,Midwest
4Woci6MaTxqr,56,F,15000,Midwest
ZlM7jJvnvBkh,34,F,94000,Midwest
gNWW9mSi7eP5,60,F,15000,Midwest
HntbNiysLJTK,20,F,63000,South
mZkRvX8rw3i5,32,F,43000,South
Ili19NrFZRK5,51,F,184000,Midwest
UeVel2vdBn0F,33,M,228000,Midwest
LOg6dnVNCczy,31,F,29000,Northeast
jKYXgM6JDXbc,21,M,19000,Midwest
qnUVk6WuySuV,43,M,15000,South
WZ7bz7oWQfgz,31,M,61000,West
cL9JFlWHoDcB,61,F,29000,Midwest
vaPziK1Sqvyr,57,F,55000,Northeast
0OMjA3WTSBAA,63,M,30000,West
I9NCbfl2dnph,47,M,21000,Midwest
oboGRDXnPIem,41,M,59000,Northeast
95GP7dttHEMw,48,M,81000,Midwest
MIo85YCpS9eQ,44,M,158000,Northeast
32K4dk4hDx54,24,F,58000,West
hmTbGplUD3oQ,37,F,56000,Midwest
mUgKKr3XxB9o,62,M,94000,South
aMiGNxkB8fcj,33,M,57000,South
YkzVdKyGnjL8,27,F,15000,Midwest
n6ysbcHDFKzG,62,F,84000,Northeast
CAbVvkXIRcoI,45,F,27000,Midwest
Jag7L2hTXM1i,58,M,99000,Northeast
yfvsfVmhzyhC,65,M,85000,West
WUuPTJWJCBKV,42,M,20000,Midwest
usHGmM4DFHHr,25,F,39000,Midwest
xuxWvYvOXfs0,27,F,205000,West
raXGjLsKRrP6,23,F,41000,Midwest
6mHSKR9SpmbM,62,M,29000,South
ahCOwMlwFr4G,59,F,54000,Midwest
5Xrk3KSsUh6h,31,F,54000,Midwest
a9c3uol5Dou4,32,F,283000,Midwest
EVUcv8Y4CIQa,57,F,18000,South
r0CMcupKEQmk,59,F,27000,West
XneGGBAPAg6Y,60,F,62000,West
PiaybGkPDy8U,61,M,221000,South
dZxOfKASJ5Vn,32,F,164000,Northeast
N3GIvMF5CIYi,44,F,80000,Northeast
7vfRH6d6DUi4,23,F,25000,West
k0I0B7RZ6oCf,54,F,78000,Northeast
5HVoHFxN5akw,62,F,95000,Midwest
qTgJKj5APh9k,41,M,24000,South
ON0Cbbxr6kCP,59,F,15000,West
H8u9bEKtdxTg,18,F,48000,Northeast
P9fpIg8fKaoM,64,M,51000,Midwest
sbeiexXmLEak,31,M,40000,West
ItbTTcvPJuqP,25,F,72000,Midwest
A1DrnqqgWqRe,47,M,32000,West
thLszVgoRtS4,35,M,32000,Northeast
UGsSogtEeeBL,34,F,2e+05,West
t1ExroyAFGG1,39,F,134000,West
bEiZWDOVu5ft,34,M,48000,Northeast
k3fCcdfkMZGB,37,M,150000,West
Ez3lgCBbk0H5,43,M,25000,South
ctGLYgq1AZRj,39,F,65000,South
H7YEXV2Ab42n,50,F,47000,West
3JGkvKwlEWCa,33,F,46000,Midwest
CuuPF980aJZf,42,M,19000,Midwest
tp3Ja3EmVjeA,29,F,15000,South
LS92o6vrHaFo,30,M,123000,West
iioW18y92Ecd,29,M,76000,South
whN059IhAkha,28,M,228000,West
tt8pHPIsOCFl,56,F,15000,South
BNIRcaBLSy6o,65,M,15000,Midwest
VvleMCnWeXZf,21,F,57000,Northeast
0qB3VLgHjT3e,47,M,192000,South
MHG5CLxMnitX,33,F,16000,South
cXYGChySBnj8,61,M,20000,Northeast
qA8LquvpAkmG,51,F,27000,West
KjCRYN2Nq5Go,33,M,56000,South
D37Us0Uy2IoH,60,F,217000,West
7Ofu22q7qRIw,58,M,171000,Northeast
9yQD9e4jYifK,56,F,52000,Midwest
8Jynq3cr7r9m,65,M,49000,Northeast
PfTKhdDas58T,54,M,16000,West
YZUjGMOleakH,18,F,23000,South
xowqPsYLnoVd,24,M,35000,South
ucTffU0vAgRc,65,F,15000,South
kI4PzPSV9NY6,32,M,129000,Northeast
xHVskv83MMYA,60,M,145000,Midwest
zvrPBWhsigXK,23,F,15000,West
FSgOVAcFtpu0,32,F,26000,West
WVd2ouu1X8Sd,44,M,175000,Northeast
e66lO1e6okrH,65,F,57000,Northeast
OBdPyx9YiIC9,40,M,67000,Northeast
LK3bTgWHZEfr,24,F,25000,Midwest
6U7r4MZD3uAA,60,M,43000,West
1432BBpA92rU,18,Other,57000,Northeast
5433pQtXXOh2,65,F,116000,Midwest
Ws9szvhwFtSP,27,M,15000,South
damIjPRN2JCY,29,F,72000,West
GoWVpHSz4D1H,22,F,57000,Northeast
NdyGLpKF8pYI,44,F,74000,Northeast
TEm08GyBNFeQ,63,F,25000,West
qCoyq4hu2Pgq,55,F,15000,South
CFSi6cghHv6x,39,M,40000,South
6wVMKc701qDV,44,M,28000,South
CbfeFAJSUYad,61,F,19000,Northeast
k7t8at161KQ7,64,M,15000,West
W7GtGzJ5zaax,56,F,15000,Midwest
MBfYAdnt7WJn,50,M,15000,Midwest
8yOSvQ7o4Tsv,19,F,47000,Northeast
lUMIrIidVLL0,33,F,234000,South
lJn0Up14Y4xM,33,M,18000,South
VsTsdGNIUxPL,27,F,15000,South
o1je15tj8kuE,26,M,15000,West
Wt5i0vt8LbPj,55,F,24000,South
qcsZjLTfhziO,54,M,44000,West
WfIjnRjz5sYV,26,M,49000,South
kTlHxwh2RNx9,39,M,34000,Northeast
Wx6AScHkIitS,44,M,27000,Midwest
UCLM7G1iU43L,56,M,83000,South
p9cejHdyWdgt,56,F,51000,South
VRD9nTAPK3lr,33,M,94000,South
K6HgmvzVM5vT,54,F,175000,Midwest
fADonouKFQx9,58,M,48000,South
4YIZmNaHBkKz,40,F,15000,West
VGoEexUCyEgl,38,M,132000,South
ksOXvPQZOduM,55,M,17000,South
L0MhQugaUqoZ,47,M,31000,Northeast
1hohuQTpFzAT,29,M,37000,South
3o6clg4X3U1n,57,M,111000,South
ioPfUdCqf47y,39,F,81000,West
R8apmkB5cY0l,55,F,102000,South
MsCWlxlaUYF1,30,M,82000,West
spOXNiAhn0b5,60,F,37000,South
WgPeXz6k7cl2,57,F,188000,West
zzlmw11ZB1R8,45,F,232000,South
HCIWU4onaNe6,54,F,70000,Midwest
V0tRtxMdbZ8D,37,F,62000,Midwest
y2VpQxCIUM25,57,F,48000,West
j8JR9lC0V564,51,M,17000,West
RvrzBenqVGtM,53,M,15000,Midwest
mCmCkpaEUCPV,26,M,60000,Midwest
Kk7a9SalRG4z,53,M,37000,Midwest
DLxyAp2PGvcl,39,M,80000,Northeast
W9pcLtYw8i51,28,M,15000,South
CksdpQjvgnRE,24,F,27000,Midwest
w0aMb2oIleU9,44,F,26000,Northeast
J83PBfUQd26a,33,M,15000,South
1dhuGCxtxlfU,28,F,80000,South
cdWMwa339TIJ,64,F,83000,West
xVPfSyoICEiM,58,F,90000,Midwest
qBGp4jRH9RFQ,56,M,47000,Midwest
CthN0FsRZDIB,56,M,89000,Northeast
rljW9dvEwgVU,29,F,16000,West
lCCKFyPtbBNW,22,F,23000,Midwest
C0WCwYHlk9ww,33,F,18000,South
SGUimmxlj1iM,40,F,198000,West
2aLmDpDXY5Qi,40,F,35000,South
A5DkC8zmwZ1J,18,M,72000,South
FNrbYsprMmo3,55,M,182000,Midwest
7oPHihCqfCDh,46,F,97000,West
Ug8mQgSiMEyW,60,F,36000,South
53VQF1cY1bLi,42,F,60000,West
Pb6cbC8AK0io,50,F,32000,Northeast
V3ElySoql19h,20,M,101000,Northeast
CxvD1uygB1Gp,52,F,25000,Midwest
HvEfOHGNHI30,35,M,15000,South
rDHF0oBDkmxC,30,M,56000,Northeast
JFVoSJe0cSiu,20,M,71000,South
dIHvijZio1WQ,57,F,109000,West
8vGPZ8FxOu2b,51,M,81000,South
06LcXGeVBbBE,38,F,194000,Midwest
d5bmXa9Z4Wrv,33,M,225000,Northeast
LNdY6fbD18GL,43,F,33000,Northeast
QvMJZ2UZUtLp,26,M,193000,Midwest
pMsSGZZLY1rv,65,M,57000,West
pMIxSpv00LMf,39,M,104000,Northeast
Xfz8g06guyaW,18,M,216000,Northeast
vXJVtNPwicwc,31,M,87000,West
KKEFAbjqAUEI,63,M,44000,West
aaOZ3Bgytf0j,22,F,28000,Northeast
JqKxqhn3XmBo,49,M,62000,Northeast
arbiOf7Ax3U2,42,M,33000,South
qIPuHJrytsQT,44,M,22000,South
sBu5UJRAMQ6C,46,F,63000,Northeast
AMYa9Kk6AehK,25,M,53000,Midwest
9HpiQaMV33no,38,M,36000,South
vnheQJaVRwmi,44,F,22000,Midwest
Z9oc6l55CZaU,21,F,140000,South
6AQO2OC9uIIY,57,M,65000,Northeast
bgCoDib223cw,21,F,22000,West
Z4Fe43p3NSAr,61,F,34000,Midwest
4FyRksEIOXKa,59,F,171000,West
WCEn4dOV4CHA,32,F,43000,Midwest
3WKCNpQhKYj4,55,F,15000,West
ERmbj018tGXV,58,M,15000,West
GeILoXYrkj1X,30,F,48000,South
afW96gYExmYT,65,M,30000,Northeast
O6MXIMvwGB3e,35,M,23000,Northeast
ZFzfn0NSp2UF,43,M,45000,West
mj7oBgkbGMX7,54,F,23000,Midwest
8YH0MvMh2Xid,55,F,261000,Midwest
vzvcADtwZTFc,53,M,179000,West
0CydiTYbpD0f,23,F,44000,Midwest
V70i7R4A9BSO,21,F,157000,South
tKE6OfbOCsVt,22,M,46000,South
hjxqGzMvj4Bs,31,F,19000,Midwest
2gpqWcjQj8JN,39,M,184000,South
rWCmZnhU9MZm,34,M,21000,Midwest
qPyW7OWxEVyk,31,M,29000,South
Thhj3XcrWXJK,59,F,17000,Midwest
nXHNpQtbKfeX,31,F,26000,Northeast
FEm9SHTQgcZz,35,M,163000,South
3VDhmFeYWVmq,59,F,98000,Midwest
hXYzp39HojHa,31,F,222000,West
JnVTeIPVp5BA,63,F,23000,Northeast
dO9Tb2UfGsgm,39,F,37000,Midwest
we0tK9H2if3I,44,F,61000,South
YcFfRe9RVGKK,39,M,65000,Midwest
HtPDQQcPFWNF,31,F,48000,Northeast
wjO2xJVloZ2G,52,F,20000,West
nAakkySoHjvJ,36,M,49000,Northeast
rwbmWhID1lHB,57,M,26000,West
2GtmEH1IaOxL,59,M,67000,South
Kx6VPkvlP98q,36,F,41000,West
UUefpZcyzGTo,48,F,18000,Midwest
M5dLBP92usCq,44,F,26000,West
sAepVfHgP3m1,45,M,109000,Northeast
7ad0csqoNiHq,57,M,72000,Northeast
zdezNibdr3vU,62,F,62000,Midwest
s97YwmQXfJd0,40,F,22000,South
yzxJp48a156Y,61,M,159000,Northeast
7BeXXoBjgwH2,57,M,19000,South
IKkQC74ZISsi,37,F,15000,West
8KQKbwIuu52p,19,F,92000,Midwest
yMuWwqBIsrUR,57,F,87000,Midwest
b2PGCkXhu9sI,44,M,1e+05,West
B8Fwk9HufNrK,18,F,115000,West
5aqt5yQjoGpx,55,M,70000,South
Lpp9184cZnOH,65,M,24000,Northeast
Vhr306ZmYXdN,29,F,15000,South
CDyfD4YycrG0,37,M,23000,West
OybTQ67ep7Rr,54,F,47000,South
GXsK89f0eKAu,41,F,156000,Midwest
LWqMUm5ml4xW,46,F,15000,Midwest
26Ffdu4nmz5P,43,F,35000,West
FOBn7xZww1e3,58,F,20000,South
px2QA6V3hFvR,58,F,36000,West
w8oS4qoes0DQ,54,F,29000,Midwest
E2UdXrH8cKnY,19,M,143000,Midwest
LgP9IDN8TuZp,33,F,28000,Northeast
6Tj7kkagzfZr,55,M,15000,South
lEUI8GWNZx86,64,F,73000,Midwest
oXEQ7NInU5Ek,60,F,15000,Midwest
oWNdl9y5dpvL,40,F,15000,Midwest
G3Do0bDAsK3N,27,M,60000,West
yp1cV9yAf3Wm,37,M,41000,Northeast
kEi8UNI8Ufx2,41,M,34000,West
5KzUqG0RaJIV,63,M,82000,Northeast
8qtb64shpTKv,18,F,74000,Northeast
RJvkBMJhNcU1,39,F,165000,West
xfUsITRFN71P,36,F,65000,West
SonRDsuONLdM,21,F,30000,Midwest
jnvsdjUymvV4,45,M,31000,West
xTQuKynkrs7S,63,F,18000,Midwest
dd7KZCuCI2pZ,23,F,73000,Midwest
bnnhkvFY9dSM,45,F,27000,South
ajiblhrkLC1f,24,F,15000,South
dQNs4IKTv6op,18,M,141000,South
D0ZFiGtA2A3B,44,F,20000,Northeast
zTqKAGo93IlG,47,M,26000,Midwest
pxtpv2oxfCln,62,F,64000,South
v6HPZKcJCRoy,52,F,81000,Midwest
29EeRIHIoQpG,43,F,72000,South
CIAIZj7Szu78,32,F,75000,Midwest
v4mDlfHb8YRy,31,M,210000,Northeast
SfjHbmlhHOZF,40,M,52000,South
H1yWfqjD7eCO,64,M,32000,Northeast
gnLVUOGgp3o0,55,F,64000,South
1G6hZbX5hbyS,59,F,78000,Midwest
VlWt8WhMj6Je,42,F,67000,Northeast
KFSxW0ZwhUD8,38,M,15000,Northeast
aqdWAw75BdlS,60,M,19000,South
ubMx08lSJDkd,50,M,15000,Midwest
7vvwVyB5zcl0,51,M,24000,West
BQh4Sunw5qm8,64,M,90000,Northeast
FxPzonRcAIfL,44,M,76000,Northeast
pK2GSCQSmLYX,57,M,43000,Northeast
5g0bIiPZ3qA3,24,M,56000,South
cJ60pS7iTV6i,65,M,58000,Midwest
LoMRzyJS9ASQ,62,F,80000,South
qoPLLwFUDRC1,32,M,261000,West
Qy6Fzyz30ZOV,40,F,35000,Northeast
Xr0icfwLTSCj,57,F,48000,West
bTZHzfr3e7cp,61,F,29000,Northeast
Ng3FohV0y8St,40,M,15000,South
YBrE8HSqZRIf,19,M,68000,Northeast
ZdtooL8sc5lP,65,M,47000,West
bNSmPGqzg1o7,32,F,166000,South
28yWNNx9VOP0,28,F,81000,West
hjZjYRdCXrzq,61,M,28000,Northeast
aor3rNuGkJF6,42,M,72000,West
rXrXzsMszSrX,19,F,15000,Northeast
YpWunKA86rav,40,F,29000,Midwest
3doyCyhMFfbD,44,F,17000,Midwest
LsEc7EaZ4xnK,50,F,39000,West
JqYXnV6i00DI,31,M,15000,Northeast
toLbZMKVclil,54,M,25000,West
VMjCvGEZsgWu,44,M,18000,Midwest
sHz2njogeqgH,31,M,67000,West
GqkEJ07vLyGD,41,M,55000,Northeast
4Zep6hj7Hc7b,39,F,154000,South
RaMoiB0ymmkG,48,M,45000,West
5R1tNFVaphkS,52,F,190000,Midwest
HKk3h5iT5Law,50,M,85000,West
vPnrVy0kR8qe,36,M,33000,Northeast
tTUEDfj2tLMg,34,F,49000,Midwest
JCPg9PdSl9Hz,60,M,215000,West
CIK4V7wMkRoK,27,F,15000,South
l3vWALpHFpDb,40,F,15000,South
ze4YpRouBG0a,30,M,228000,Northeast
PCAQTiJ0sXXT,50,M,44000,Northeast
jhcQV0BowrbB,36,F,74000,West
duGN8P7n62Fd,35,F,57000,Midwest
syNSvQfPBRjn,26,F,194000,South
pbiRj1wzmgpk,52,M,120000,South
YAD1wMuL7Jdn,37,M,249000,West
VsM9N6zMId4E,46,F,26000,Midwest
VPbEuGOtlw2D,61,M,23000,West
nTp6TBF9S6z7,64,M,45000,South
AcCKrslM62sw,34,F,44000,South
CJ6aWcysyd1y,48,F,15000,West
coKN3PhDs5Tw,18,F,41000,Midwest
PGDSArYtEvBj,65,M,117000,Midwest
1WwmzL6HufKb,63,F,61000,West
vsCrtBLAarhd,49,F,44000,Midwest
A1VxADy4WeFa,19,Other,15000,Midwest
NQEYM8sL8DTt,44,M,21000,South
2teQki5uRz5B,51,M,74000,Midwest
7vSmo3ilNTAp,34,M,17000,Midwest
LWcOeqy6D4Cr,47,F,31000,West
0QwMgCIO0HFh,53,F,20000,South
klsPWYVRemOq,18,M,15000,Midwest
JQtKL4klA64e,51,M,65000,Northeast
4HGKa4buNYJ4,64,F,15000,Midwest
egqy4K0JkCkv,46,M,30000,West
QaOoJJoBHhLq,62,F,241000,Northeast
jHmOKGGgmZ5G,54,M,32000,South
GhUGW9DmP87g,61,M,15000,South
kj2oe0G2E739,59,M,19000,Northeast
XS7Y2fZRBBey,32,F,20000,West
kcibqieYmqVu,48,M,15000,South
BmOHNmUgvaoM,25,F,35000,Northeast
FUodXmNtXHXd,24,F,38000,West
jWuymQK4HpaF,53,M,66000,Northeast
3RKVoGpMgAxs,42,M,180000,Midwest
T5nn06znOVTY,37,M,48000,West
nzYVU0UoyGsK,58,M,115000,West
HkLsbuQMfKhF,46,M,27000,Northeast
i36cmNmk39X9,45,F,43000,South
6Uvyw2ElBnvu,50,M,46000,Northeast
5oQOs06vF8RV,44,M,97000,South
bC3u4huWAHN2,20,M,17000,Midwest
VwEEXqn92Hn5,21,Other,15000,Northeast
bDSHExsRoMYy,42,F,75000,Midwest
GI37a0LtSmrr,43,F,15000,South
Zlqymuo78EHM,26,F,289000,Midwest
derPmejRl6O9,26,M,21000,Northeast
juv6Q2VjuYrn,33,M,214000,Northeast
uoeHQu4cJm4S,65,F,183000,West
mCV3xYYx3OQx,19,M,81000,Midwest
WIESoIDr0OWp,39,F,47000,South
tbfFYDgx7EpF,22,F,25000,South
Xv2XHcYDVjpx,22,F,19000,Midwest
2OFtn6CLZdFY,25,F,45000,West
CJxKmdbC8p4S,20,F,68000,Northeast
qCUlftHU4uLk,55,M,35000,South
We3oyJTQThGW,65,M,38000,West
O2OTEIVRC48r,23,M,23000,West
qHws78oGNNP8,19,F,24000,South
txQ0IayXtFtu,34,M,15000,South
wnw4ar74mvFv,30,F,35000,Midwest
B74xBwiOYHDk,42,F,31000,Midwest
kTBhs9FL8pId,62,M,80000,Midwest
R9qmWJSFH7T0,22,M,33000,West
ithAEqUcPN6G,30,F,89000,West
CywP7DPUgUMS,52,M,129000,West
stxwq9U4w7ax,21,F,365000,Northeast
ICbrv9kYM5zM,63,F,32000,South
yGrirWqF8XpC,59,F,198000,Midwest
ESzHnsi0VeaK,63,M,126000,Midwest
E4zKnDcRDz8Q,18,M,66000,Northeast
Qxlu6IBpUU4D,21,M,18000,Northeast
euyJ3u3tLiph,42,M,91000,South
e4IzSuCj1eYR,29,F,65000,Northeast
mRoEci1FA1HG,39,M,17000,Midwest
HG4wsMbtmZDY,39,F,33000,West
lJ4pyR2ivoEz,22,M,108000,South
W4Rca2tyn6Tt,53,F,61000,Midwest
eOV4dZXHqEp4,60,M,15000,Midwest
G2NduiK0q3gX,21,M,56000,South
b91C24qg7MH1,52,M,28000,Midwest
GhWKaccSwuOU,36,F,34000,South
ZJDaQ9000RSO,48,M,48000,West
P0rSz3yFMIrQ,26,M,28000,Northeast
qvs6kZgjOOKm,51,M,41000,Northeast
p2XnvS5hwS4T,36,M,15000,South
ZlqzAr35DyZU,28,F,67000,Midwest
4CkhbKJqlrLC,29,F,15000,South
mxUAOqi18D6U,31,M,234000,West
seKfJHOFAeNA,23,M,33000,Northeast
d0cQbZOWz6G5,53,M,180000,West
JDgq94hh8ntS,50,M,15000,Northeast
Itnyv2BVKUgU,45,F,19000,South
4xBZg18ag9sS,62,F,18000,West
9MQD4KmJPVeW,47,F,161000,Midwest
zvfpVh0p9rMe,37,F,89000,South
Wsenjz9cqxWM,20,M,31000,Northeast
zTwUoanzSEgz,34,F,71000,West
D136DrgBhpli,33,M,25000,Northeast
JlKIZ2uglZ64,21,M,90000,Midwest
XPcClApHznLC,36,M,154000,South
H2xoU9luX1HF,56,M,27000,Northeast
yivRJMuum1VC,20,M,15000,Midwest
rSCP2tbzFHlr,27,F,25000,West
tz3JEG14CFsr,46,M,69000,West
QfEbTAX7ewlV,32,M,33000,Northeast
Q3tLIOIheh0e,33,M,83000,Northeast
zPr978rmV9WN,50,F,21000,Midwest
UbCG4SS91hG3,42,M,36000,West
HI1dgDMYfas4,62,F,88000,Northeast
CA0Y2f8Nio7T,49,M,62000,Midwest
eLNR0lbDqirs,18,M,22000,Midwest
cs5TsmNOOvwg,60,F,48000,South
0hYoIxPtmSEV,30,F,86000,West
gKIDrMHfYRzX,32,M,191000,West
crN2DezpVKXi,19,F,25000,Midwest
kLV9MrOsoZ0H,26,F,15000,Midwest
5OpsShuLVvYR,36,F,79000,South
jD2sC0sd8W2N,52,F,32000,Midwest
EX1pFk9Vzl8D,47,M,15000,Northeast
frJQABOC7yIP,32,M,87000,Midwest
RdxzdivV3jd1,59,F,116000,South
sHUjDEtUVvtS,61,M,15000,South
lNAHRh6ydylh,43,M,15000,West
BsfrpvS6ZO61,44,M,29000,West
aPuENl9UgYjG,51,F,66000,Midwest
oagbVckPd0sw,43,F,15000,Northeast
HYAYc018qiS7,60,F,178000,Midwest
BPFuDLOsRjmK,59,M,89000,West
Lgwh6jT6EPXP,24,F,28000,South
EgxOeDvCmi4w,48,M,15000,Midwest
2bKjaKIdiW0z,60,M,38000,Northeast
1qzrHIyHQUo2,65,M,18000,West
OD8uWBrOJ0Su,61,F,125000,Midwest
TiF0DByN53ud,47,M,15000,Midwest
QZ5jNpTYifej,61,M,77000,Northeast
3vfDvo3FUMFn,58,F,88000,Northeast
xKBpvE92VUDg,42,F,15000,South
1IRrRSir78Sn,42,F,89000,Midwest
z3De0F1OpkS9,27,F,23000,South
9xOQ5P3vQx22,60,F,59000,West
6X7AmMHpvmw0,19,F,65000,Midwest
yI1lWgrlpa4u,19,M,116000,Northeast
MDfm0QevEM1V,42,F,38000,West
VBTdZ6B7du2E,21,M,199000,Northeast
9yaaTD2G2JP3,43,F,83000,Northeast
5SLluSKQxBa6,49,F,47000,West
M0O4l5nfFCyp,23,M,38000,West
Tn3td9S0614W,61,M,63000,Northeast
2ldNXDzC5RRt,28,F,17000,West
sRVSQoMaf4ZB,62,M,15000,South
APjm0kbP2J3c,20,F,24000,South
YKjw41YAptK8,41,F,69000,Northeast
CkSdezd5Ob6e,19,F,32000,Northeast
fLmIpbBoInLG,19,F,289000,South
tnAgb6tBLP3c,60,F,21000,Midwest
oNk171z89MVa,41,F,152000,South
43SA8v7GuMcM,51,F,37000,West
0dGKOraT3Hzx,24,F,33000,Northeast
lBe0VQHjkiuV,32,M,77000,West
hfe77vzcRQdP,21,M,127000,South
Db4a6jABff3q,60,F,56000,West
dYtWZKHporAu,50,F,69000,Northeast
5ksBc9HiK2Pz,47,M,18000,West
HYLGuMeokjsA,21,M,19000,South
eju5UJiubFs9,47,F,15000,Northeast
7YkRLhIq2isE,22,M,56000,South
hbDCJ34M3kDf,51,F,165000,South
t1YlCcuSzqRW,52,M,23000,South
WZEripSHqZdS,46,F,143000,Northeast
SuQq5mBwHMim,28,F,89000,Northeast
0concrnBI3Ah,22,F,36000,Midwest
04SmD3NbwHqp,22,M,144000,West
m24izhRXPG1p,31,M,15000,Northeast
1k5urfiegQ9V,52,F,35000,Northeast
7hcS6Hg9VNM3,23,M,26000,Northeast
LhqESTTuGPlH,40,F,24000,South
UbYH2vcw6U1u,58,F,78000,Northeast
1sIX2Y8bB5qH,19,F,114000,West
EGRhrtnrD5wu,39,F,62000,West
eJOKGCe4goRA,34,F,26000,Northeast
SUzIGYZ6vbvp,36,F,24000,West
rGLgWUP9foKh,55,M,68000,South
e2O7v8YnEtc1,29,M,62000,West
3TZiVUqqrbgf,60,F,28000,Midwest
9NheCZO7VKol,34,F,26000,Northeast
nRaw25d93oAs,65,F,246000,Midwest
IYtFRVldBOPy,55,F,52000,Midwest
JQ5jAd6nOQdS,45,F,91000,Northeast
Nji9lB5rTUYR,45,M,74000,South
x3PPLViNnufC,57,M,39000,Northeast
GHpsobC3SPuM,62,F,131000,Midwest
y4YnnRMotM4a,28,F,174000,South
lZ8kdLbPyZCc,20,M,44000,Northeast
m1FSp5H2ycwD,51,F,76000,Northeast
vktymdWW8WHv,55,M,17000,Midwest
7Wazkl9kE4Lq,54,M,25000,West
81j43boni9yt,44,M,76000,Northeast
8zTDbnZQBZtE,38,F,54000,West
fPc8yZ2ikDN0,36,M,21000,Northeast
cH4Bsf9mcI5T,45,F,97000,Northeast
pAGDMaM82dpw,31,M,68000,Midwest
55DDez7b9a0A,43,M,46000,Northeast
xezNo2JDxFzr,31,F,49000,South
